timestamp,heart_rate,hrv,subject_id
34.5,76.54508497187473,33.88009579955152,pathological_001
34.75,75.78217232520116,33.260704299287426,pathological_001
35.0,75.0,24.02872185440674,pathological_001
35.25,74.21782767479884,22.884700228284533,pathological_001
35.5,73.45491502812527,48.18187558179271,pathological_001
35.75,72.73004750130228,53.88372240608451,pathological_001
36.0,72.06107373853764,50.465389568917495,pathological_001
36.25,71.46446609406726,43.48352402491851,pathological_001
36.5,70.95491502812526,44.80781962612778,pathological_001
36.75,70.54496737905816,56.27223639921129,pathological_001
37.0,70.24471741852423,44.9202287986391,pathological_001
37.25,70.0615582970243,31.573208866108608,pathological_001
37.5,70.0,40.6131325263561,pathological_001
37.75,70.0615582970243,35.399486640352926,pathological_001
38.0,70.24471741852423,40.701809230280986,pathological_001
38.25,70.54496737905816,30.79665040677013,pathological_001
38.5,70.95491502812527,17.80914436773914,pathological_001
38.75,71.46446609406726,10.0,pathological_001
39.0,72.06107373853763,35.55205936249003,pathological_001
39.25,72.73004750130227,30.905671118848996,pathological_001
39.5,73.45491502812526,31.700495312610094,pathological_001
39.75,74.21782767479884,21.256845018540325,pathological_001
40.0,75.0,39.34723885613865,pathological_001
40.25,75.78217232520116,57.75995125093725,pathological_001
40.5,76.54508497187474,33.9713218068607,pathological_001
40.75,77.26995249869772,46.47635847514198,pathological_001
41.0,77.93892626146236,52.272475159960635,pathological_001
41.25,78.53553390593274,55.59572637745919,pathological_001
41.5,79.04508497187473,48.528986738495114,pathological_001
41.75,79.45503262094184,45.25867189814731,pathological_001
42.0,79.75528258147577,43.014906509384936,pathological_001
42.25,79.9384417029757,46.74431109846305,pathological_001
42.5,80.0,37.863458181571296,pathological_001
42.75,79.9384417029757,33.21364974250939,pathological_001
43.0,79.75528258147577,25.78742100019525,pathological_001
43.25,79.45503262094184,41.30660007100572,pathological_001
43.5,79.04508497187474,29.504368179881993,pathological_001
43.75,78.53553390593274,33.76652138402748,pathological_001
44.0,77.93892626146237,20.255099870182352,pathological_001
44.25,77.26995249869773,25.286553804933327,pathological_001
44.5,76.54508497187473,45.16659606042592,pathological_001
44.75,75.78217232520116,21.672841021776208,pathological_001
45.0,75.0,25.81914005427592,pathological_001
45.25,74.21782767479884,35.63561858454517,pathological_001
45.5,73.45491502812527,46.75520012497282,pathological_001
45.75,72.73004750130228,53.698690797511965,pathological_001
46.0,72.06107373853764,60.21066511958723,pathological_001
46.25,71.46446609406726,69.99853553497532,pathological_001
46.5,70.95491502812526,51.296110545213644,pathological_001
46.75,70.54496737905816,56.46681168784688,pathological_001
47.0,70.24471741852423,65.10725938336574,pathological_001
47.25,70.0615582970243,38.59205725068349,pathological_001
47.5,70.0,57.92093823051828,pathological_001
47.75,70.0615582970243,30.98180122141831,pathological_001
48.0,70.24471741852423,21.337464024060512,pathological_001
48.25,70.54496737905816,29.085415671580535,pathological_001
48.5,70.95491502812527,37.22165057368251,pathological_001
48.75,71.46446609406726,10.0,pathological_001
49.0,72.06107373853763,16.64543996788446,pathological_001
49.25,72.73004750130227,39.962235890857116,pathological_001
49.5,73.45491502812524,27.59159803130696,pathological_001
49.75,74.21782767479884,39.934113500572195,pathological_001
50.0,75.0,48.70688625175594,pathological_001
50.25,75.78217232520116,38.57849883992592,pathological_001
50.5,76.54508497187474,40.2781603671169,pathological_001
50.75,77.26995249869772,45.36831976308036,pathological_001
51.0,77.93892626146234,49.95839633533045,pathological_001
51.25,78.53553390593272,46.77507286851873,pathological_001
51.5,79.04508497187473,53.67191221899421,pathological_001
51.75,79.45503262094184,42.13457063122212,pathological_001
52.0,79.75528258147577,59.386997843460165,pathological_001
52.25,79.9384417029757,40.44828753600986,pathological_001
52.5,80.0,39.478521669765236,pathological_001
52.75,79.9384417029757,13.780161414796275,pathological_001
53.0,79.75528258147577,34.160713632304976,pathological_001
53.25,79.45503262094185,40.29900436335065,pathological_001
53.5,79.04508497187474,19.01709708913333,pathological_001
53.75,78.53553390593275,27.293123629302343,pathological_001
54.0,77.93892626146237,31.82204807188758,pathological_001
54.25,77.26995249869773,10.0,pathological_001
54.5,76.54508497187473,28.916951969634074,pathological_001
54.75,75.78217232520115,38.046788237639426,pathological_001
55.0,75.00000000000003,29.281533918927913,pathological_001
55.25,74.21782767479887,54.27085885716303,pathological_001
55.5,73.45491502812527,48.73616593844547,pathological_001
55.75,72.73004750130228,47.36435608874561,pathological_001
56.0,72.06107373853764,64.20691615819051,pathological_001
56.25,71.46446609406726,49.22726379676521,pathological_001
56.5,70.95491502812526,65.51736241594092,pathological_001
56.75,70.54496737905816,64.53754155706172,pathological_001
57.0,70.24471741852423,45.50182753314541,pathological_001
57.25,70.06155829702432,40.787744408582995,pathological_001
57.5,70.0,45.63743879880406,pathological_001
57.75,70.0615582970243,51.05166440362734,pathological_001
58.0,70.24471741852423,29.1141425897346,pathological_001
58.25,70.54496737905816,14.876470372915154,pathological_001
58.5,70.95491502812527,51.42245859506576,pathological_001
58.75,71.46446609406726,33.300236218446415,pathological_001
59.0,72.06107373853762,28.172441922332773,pathological_001
59.25,72.73004750130225,34.19183087812615,pathological_001
59.5,73.45491502812524,38.83865121827853,pathological_001
59.75,74.21782767479884,33.25823704720422,pathological_001
